LocationName,Measure,Stroke_Rate_%_by_tract,Stroke_Low_Confidence_Limit,Stroke_High_Confidence_Limit
55093960200,Stroke among adults aged >=18 years,2.2,2,2.4
36055011603,Stroke among adults aged >=18 years,3.4,3,3.8
55099970200,Stroke among adults aged >=18 years,4.7,4.1,5.3
55101001002,Stroke among adults aged >=18 years,3.2,2.8,3.5
55101001202,Stroke among adults aged >=18 years,3.5,3.2,3.9
55101001501,Stroke among adults aged >=18 years,2.6,2.2,2.9
55101002600,Stroke among adults aged >=18 years,2.8,2.5,3.1
55107960500,Stroke among adults aged >=18 years,4.3,3.6,5
55115100200,Stroke among adults aged >=18 years,4.2,3.7,4.8
55115100400,Stroke among adults aged >=18 years,3.4,3,3.9
55115100500,Stroke among adults aged >=18 years,4.2,3.6,4.9
55115100600,Stroke among adults aged >=18 years,4,3.6,4.3
55119960400,Stroke among adults aged >=18 years,3.2,2.8,3.6
55121100700,Stroke among adults aged >=18 years,2.6,2.4,2.9
36059409700,Stroke among adults aged >=18 years,2.8,2.4,3.3
55131440104,Stroke among adults aged >=18 years,2.6,2.3,3
55133202103,Stroke among adults aged >=18 years,2.3,2,2.6
36059517600,Stroke among adults aged >=18 years,2.6,2.3,3
55133202301,Stroke among adults aged >=18 years,2.4,2.2,2.7
55133202302,Stroke among adults aged >=18 years,2.3,2.1,2.6
36059519000,Stroke among adults aged >=18 years,2.4,2.1,2.7
36059519300,Stroke among adults aged >=18 years,2.2,1.9,2.5
36059519500,Stroke among adults aged >=18 years,2.5,2.2,2.9
55135100200,Stroke among adults aged >=18 years,3.4,3.1,3.7
55137960100,Stroke among adults aged >=18 years,3.2,3,3.5
36059980100,Stroke among adults aged >=18 years,0.3,0.2,0.4
36059982100,Stroke among adults aged >=18 years,0.4,0.4,0.5
55137960600,Stroke among adults aged >=18 years,4,3.5,4.5
36061002201,Stroke among adults aged >=18 years,3.2,3,3.6
36061003001,Stroke among adults aged >=18 years,1.1,1,1.3
36061005501,Stroke among adults aged >=18 years,1.7,1.5,2
56003962700,Stroke among adults aged >=18 years,3.6,3.3,3.9
56005000300,Stroke among adults aged >=18 years,2.9,2.6,3.2
36061008100,Stroke among adults aged >=18 years,1.4,1.3,1.6
56013940400,Stroke among adults aged >=18 years,3.1,2.8,3.5
36061010900,Stroke among adults aged >=18 years,1.1,0.9,1.2
36061011600,Stroke among adults aged >=18 years,1.3,1.2,1.5
36061011700,Stroke among adults aged >=18 years,0.9,0.8,1
36061011800,Stroke among adults aged >=18 years,1.9,1.7,2.2
56025000501,Stroke among adults aged >=18 years,2.7,2.3,3.1
36061014700,Stroke among adults aged >=18 years,0.8,0.7,0.9
56033000200,Stroke among adults aged >=18 years,2.7,2.4,3.2
42111020300,Stroke among adults aged >=18 years,4.1,3.5,4.8
42101021300,Stroke among adults aged >=18 years,1.8,1.6,2.1
42103950603,Stroke among adults aged >=18 years,3.8,3.2,4.5
42109070500,Stroke among adults aged >=18 years,4,3.6,4.3
42107002600,Stroke among adults aged >=18 years,4.3,3.7,4.9
42101020200,Stroke among adults aged >=18 years,6,5.3,6.8
42123970900,Stroke among adults aged >=18 years,3.4,2.9,3.9
42101023900,Stroke among adults aged >=18 years,4.5,3.9,5.2
36061019600,Stroke among adults aged >=18 years,6.3,5.5,7.2
42113960200,Stroke among adults aged >=18 years,4,3.6,4.3
42117950200,Stroke among adults aged >=18 years,3.7,3.4,4
42101015300,Stroke among adults aged >=18 years,2.6,2.3,2.9
42107001100,Stroke among adults aged >=18 years,3.6,3.2,3.9
42103950202,Stroke among adults aged >=18 years,3.5,3.1,3.9
42119090400,Stroke among adults aged >=18 years,3,2.7,3.3
42107002400,Stroke among adults aged >=18 years,3.7,3.4,4.1
42105950100,Stroke among adults aged >=18 years,4.1,3.7,4.4
42107003700,Stroke among adults aged >=18 years,3.5,3.2,3.8
42117950300,Stroke among adults aged >=18 years,4.1,3.7,4.5
36061020701,Stroke among adults aged >=18 years,1.2,1.1,1.4
42101015700,Stroke among adults aged >=18 years,2.9,2.5,3.2
42107003100,Stroke among adults aged >=18 years,3.5,2.9,4.2
42125751200,Stroke among adults aged >=18 years,3.8,3.2,4.3
42101023600,Stroke among adults aged >=18 years,3.2,2.8,3.6
42101028902,Stroke among adults aged >=18 years,3.3,3,3.7
42101021500,Stroke among adults aged >=18 years,1.6,1.4,1.8
42111020600,Stroke among adults aged >=18 years,3.6,3.3,4
42107001300,Stroke among adults aged >=18 years,4.1,3.7,4.5
42103950502,Stroke among adults aged >=18 years,3.8,3.3,4.4
42101021000,Stroke among adults aged >=18 years,1.8,1.6,2
42101020000,Stroke among adults aged >=18 years,5,4.6,5.5
42101024800,Stroke among adults aged >=18 years,5.1,4.6,5.7
42109070300,Stroke among adults aged >=18 years,3.3,3,3.7
42101016800,Stroke among adults aged >=18 years,6.5,5.7,7.3
42109070200,Stroke among adults aged >=18 years,3.3,2.9,3.6
42101017800,Stroke among adults aged >=18 years,4,3.6,4.4
42125745100,Stroke among adults aged >=18 years,2.5,2.1,2.8
42125771200,Stroke among adults aged >=18 years,3.7,3.2,4.2
42101019502,Stroke among adults aged >=18 years,4.1,3.7,4.5
42107002800,Stroke among adults aged >=18 years,4,3.5,4.7
42101033102,Stroke among adults aged >=18 years,3.5,3,4.1
42101031502,Stroke among adults aged >=18 years,3.6,3.1,4.1
42101034803,Stroke among adults aged >=18 years,3.2,2.8,3.7
42125771100,Stroke among adults aged >=18 years,3.1,2.8,3.4
42119090600,Stroke among adults aged >=18 years,2.8,2.4,3.2
42101030600,Stroke among adults aged >=18 years,3.5,3,4.2
42101017702,Stroke among adults aged >=18 years,4.3,3.9,4.7
42121200800,Stroke among adults aged >=18 years,3,2.6,3.5
42101024400,Stroke among adults aged >=18 years,5.2,4.5,6
42101021800,Stroke among adults aged >=18 years,2,1.8,2.3
42109070701,Stroke among adults aged >=18 years,3.2,2.7,3.8
42101035302,Stroke among adults aged >=18 years,3.1,2.7,3.5
53033010600,Stroke among adults aged >=18 years,2.1,1.8,2.3
42101020500,Stroke among adults aged >=18 years,6.6,5.8,7.3
42125714000,Stroke among adults aged >=18 years,3.4,3,3.7
42101036900,Stroke among adults aged >=18 years,1,0.9,1.1
42101019100,Stroke among adults aged >=18 years,3.3,3,3.7
42101027600,Stroke among adults aged >=18 years,4.7,4.2,5.4
36061023801,Stroke among adults aged >=18 years,2.2,1.9,2.4
42119980501,Stroke among adults aged >=18 years,1.5,1.2,1.7
42101028800,Stroke among adults aged >=18 years,4,3.6,4.3
42105950300,Stroke among adults aged >=18 years,3.8,3.3,4.3
42125772700,Stroke among adults aged >=18 years,4,3.5,4.6
42111020900,Stroke among adults aged >=18 years,3.5,3.2,3.8
42125731000,Stroke among adults aged >=18 years,3.3,3,3.6
42101029400,Stroke among adults aged >=18 years,5.4,4.9,5.9
42101028600,Stroke among adults aged >=18 years,3.6,3.2,3.9
42105950200,Stroke among adults aged >=18 years,4.1,3.7,4.5
42101024600,Stroke among adults aged >=18 years,6.6,5.8,7.5
42101028200,Stroke among adults aged >=18 years,5.3,4.6,6.1
42101025600,Stroke among adults aged >=18 years,3.1,2.7,3.5
42101021200,Stroke among adults aged >=18 years,2.1,1.8,2.5
42115032600,Stroke among adults aged >=18 years,3.5,3.1,4
42101035100,Stroke among adults aged >=18 years,4.9,4.1,6
42101039000,Stroke among adults aged >=18 years,3.5,3.2,3.8
42125755700,Stroke among adults aged >=18 years,3,2.7,3.4
42101018800,Stroke among adults aged >=18 years,3.8,3.4,4.2
42125743700,Stroke among adults aged >=18 years,3.6,3.1,4.1
42101026600,Stroke among adults aged >=18 years,5.2,4.6,5.9
36061025500,Stroke among adults aged >=18 years,2,1.8,2.2
42101038600,Stroke among adults aged >=18 years,2.5,2.2,2.8
42101032900,Stroke among adults aged >=18 years,3.7,3.3,4.2
36061025700,Stroke among adults aged >=18 years,2.3,2,2.6
42125754300,Stroke among adults aged >=18 years,3.4,3,3.8
42125746301,Stroke among adults aged >=18 years,2.7,2.3,3
42101023700,Stroke among adults aged >=18 years,3.6,3.1,4.3
42123971200,Stroke among adults aged >=18 years,3.8,3.5,4.2
42101027500,Stroke among adults aged >=18 years,3.7,3.3,4.1
42123970200,Stroke among adults aged >=18 years,3.3,3,3.6
42101026302,Stroke among adults aged >=18 years,4.4,3.9,5
42123970600,Stroke among adults aged >=18 years,3.6,3.2,4
42111021100,Stroke among adults aged >=18 years,4,3.5,4.6
42101036301,Stroke among adults aged >=18 years,3.4,3,3.8
42101020900,Stroke among adults aged >=18 years,1.5,1.3,1.7
36061028100,Stroke among adults aged >=18 years,2.4,2.1,2.8
42101025300,Stroke among adults aged >=18 years,5,4.4,5.6
42121200000,Stroke among adults aged >=18 years,3.6,3.2,4
42101034000,Stroke among adults aged >=18 years,3.1,2.7,3.6
42101025400,Stroke among adults aged >=18 years,4.8,4.1,5.6
42101027300,Stroke among adults aged >=18 years,3.2,2.9,3.6
42115032000,Stroke among adults aged >=18 years,3.5,3.2,3.9
42107000800,Stroke among adults aged >=18 years,4.2,3.6,4.8
42101019800,Stroke among adults aged >=18 years,4.6,4.1,5
42103950900,Stroke among adults aged >=18 years,3.9,3.5,4.3
42101016902,Stroke among adults aged >=18 years,7,6.1,7.9
42101027100,Stroke among adults aged >=18 years,3.4,3.1,3.8
42101028700,Stroke among adults aged >=18 years,4,3.6,4.4
42111021600,Stroke among adults aged >=18 years,4.3,3.7,5
42103950702,Stroke among adults aged >=18 years,3.1,2.7,3.4
42125754500,Stroke among adults aged >=18 years,3.2,2.8,3.7
42119980800,Stroke among adults aged >=18 years,0.4,0.4,0.5
42101018400,Stroke among adults aged >=18 years,2.9,2.5,3.3
42101025900,Stroke among adults aged >=18 years,4.4,3.8,5
42101026100,Stroke among adults aged >=18 years,5.4,4.6,6.1
42103950302,Stroke among adults aged >=18 years,3.7,3.3,4.2
42115032300,Stroke among adults aged >=18 years,3.7,3.4,4.1
42107003400,Stroke among adults aged >=18 years,3,2.7,3.3
42101017202,Stroke among adults aged >=18 years,7.1,6.1,8
42101019700,Stroke among adults aged >=18 years,3.9,3.5,4.4
42117950400,Stroke among adults aged >=18 years,3.5,3.2,3.9
42125741300,Stroke among adults aged >=18 years,2.9,2.6,3.1
42117950900,Stroke among adults aged >=18 years,3.6,3.1,4.1
42101038700,Stroke among adults aged >=18 years,2.7,2.3,3.1
42101027800,Stroke among adults aged >=18 years,5.5,4.7,6.3
42101024100,Stroke among adults aged >=18 years,9.5,8.1,11.1
36063021000,Stroke among adults aged >=18 years,3.5,3.1,4
42107001000,Stroke among adults aged >=18 years,4.5,3.9,5.1
42101026500,Stroke among adults aged >=18 years,4.7,4.2,5.4
42117950600,Stroke among adults aged >=18 years,2.5,2.3,2.8
42107000601,Stroke among adults aged >=18 years,4.7,4.1,5.5
42125763700,Stroke among adults aged >=18 years,3.7,3.3,4.2
42101024900,Stroke among adults aged >=18 years,6.5,5.7,7.4
42111020200,Stroke among adults aged >=18 years,3.9,3.4,4.5
42101023500,Stroke among adults aged >=18 years,3.4,3,3.8
42101023800,Stroke among adults aged >=18 years,3.8,3.3,4.4
42103950301,Stroke among adults aged >=18 years,3.6,3.2,4.1
42115032100,Stroke among adults aged >=18 years,3.4,3.1,3.7
36063022200,Stroke among adults aged >=18 years,2.8,2.4,3.2
42107001500,Stroke among adults aged >=18 years,4.5,3.9,5.2
42101027402,Stroke among adults aged >=18 years,3.5,3.2,3.9
42107003300,Stroke among adults aged >=18 years,3.5,3,4
42111021400,Stroke among adults aged >=18 years,3.6,3.2,4
42101036600,Stroke among adults aged >=18 years,1.9,1.7,2.1
42101016702,Stroke among adults aged >=18 years,6.2,5.5,7.1
42107003200,Stroke among adults aged >=18 years,3.2,2.9,3.6
42101036502,Stroke among adults aged >=18 years,2.7,2.3,3.2
42101037800,Stroke among adults aged >=18 years,2.5,2.2,2.8
42115032400,Stroke among adults aged >=18 years,3.6,3.3,4
36063022902,Stroke among adults aged >=18 years,2.7,2.4,3.1
42101020600,Stroke among adults aged >=18 years,2.4,2.2,2.7
42101031402,Stroke among adults aged >=18 years,3.9,3.5,4.4
42101035200,Stroke among adults aged >=18 years,2.8,2.4,3.3
42101021100,Stroke among adults aged >=18 years,2.2,1.9,2.6
42111021000,Stroke among adults aged >=18 years,4.2,3.6,5.1
42125764000,Stroke among adults aged >=18 years,3.8,3.3,4.2
42101034501,Stroke among adults aged >=18 years,4.9,4.1,6
42101035301,Stroke among adults aged >=18 years,2.8,2.4,3.1
42125752700,Stroke among adults aged >=18 years,3.6,3.1,4.2
42101034801,Stroke among adults aged >=18 years,3.5,3.1,4
42121201400,Stroke among adults aged >=18 years,3.5,3.2,3.9
42107000700,Stroke among adults aged >=18 years,4,3.7,4.4
42101030100,Stroke among adults aged >=18 years,3.9,3.5,4.3
42101015102,Stroke among adults aged >=18 years,7.2,6.4,8.2
42101030800,Stroke among adults aged >=18 years,2.9,2.6,3.4
42109070600,Stroke among adults aged >=18 years,3.5,3.1,3.8
42101019900,Stroke among adults aged >=18 years,5.1,4.6,5.7
42107002300,Stroke among adults aged >=18 years,4.1,3.6,4.7
42121200300,Stroke among adults aged >=18 years,4.8,4,5.7
42101029100,Stroke among adults aged >=18 years,4.3,3.9,4.6
42101021900,Stroke among adults aged >=18 years,2.6,2.3,3
42111020102,Stroke among adults aged >=18 years,3.8,3.4,4.2
42111021901,Stroke among adults aged >=18 years,3.6,3.3,4
42101035800,Stroke among adults aged >=18 years,3.4,2.9,3.9
42101015200,Stroke among adults aged >=18 years,5.2,4.6,5.9
42101022000,Stroke among adults aged >=18 years,3.8,3.1,4.9
42101033000,Stroke among adults aged >=18 years,3.4,3,3.9
42101036201,Stroke among adults aged >=18 years,2.9,2.5,3.3
42123970100,Stroke among adults aged >=18 years,3.7,3.4,4
42101017701,Stroke among adults aged >=18 years,3.8,3.4,4.1
42101016300,Stroke among adults aged >=18 years,4.4,3.9,4.8
42101032100,Stroke among adults aged >=18 years,3.3,3,3.7
42101038200,Stroke among adults aged >=18 years,4.1,3.7,4.6
42101016200,Stroke among adults aged >=18 years,3.7,3.3,4
42101017300,Stroke among adults aged >=18 years,6.4,5.6,7.3
42101034600,Stroke among adults aged >=18 years,3.9,3.3,4.5
42101020300,Stroke among adults aged >=18 years,6,5.3,6.8
42101033800,Stroke among adults aged >=18 years,3.3,2.8,3.8
42101033701,Stroke among adults aged >=18 years,4.7,3.8,5.6
36065020803,Stroke among adults aged >=18 years,4,3.6,4.4
42101017900,Stroke among adults aged >=18 years,3.4,3.1,3.8
42101031600,Stroke among adults aged >=18 years,3.5,3.1,4
42125745200,Stroke among adults aged >=18 years,3,2.7,3.4
42101037700,Stroke among adults aged >=18 years,2.4,2.2,2.7
42107002100,Stroke among adults aged >=18 years,3.4,3.1,3.8
42125781700,Stroke among adults aged >=18 years,3.4,3,3.8
42107002000,Stroke among adults aged >=18 years,4.2,3.5,5
42101030200,Stroke among adults aged >=18 years,3,2.7,3.3
42101035500,Stroke among adults aged >=18 years,3.5,2.9,4.1
42101036202,Stroke among adults aged >=18 years,2.9,2.5,3.3
36065021601,Stroke among adults aged >=18 years,3.6,3.1,4.1
42125704100,Stroke among adults aged >=18 years,3.6,3.2,4
36065021702,Stroke among adults aged >=18 years,2.8,2.4,3.2
42125773100,Stroke among adults aged >=18 years,3.7,3.2,4.2
42101032500,Stroke among adults aged >=18 years,3.6,3.2,4
42101037300,Stroke among adults aged >=18 years,2.9,2.6,3.4
42101025200,Stroke among adults aged >=18 years,6,5.3,6.7
42119090700,Stroke among adults aged >=18 years,2.9,2.4,3.6
42101036203,Stroke among adults aged >=18 years,2.7,2.4,3.1
42101020101,Stroke among adults aged >=18 years,6.9,6.1,7.6
42115032800,Stroke among adults aged >=18 years,3.3,3,3.6
42101029900,Stroke among adults aged >=18 years,3.9,3.5,4.3
42115032901,Stroke among adults aged >=18 years,3.4,3.1,3.7
42101036302,Stroke among adults aged >=18 years,2.7,2.4,3.1
42119090200,Stroke among adults aged >=18 years,3.5,3.2,3.9
42101033900,Stroke among adults aged >=18 years,3.2,2.8,3.7
42125713700,Stroke among adults aged >=18 years,3.8,3.5,4.1
42125754400,Stroke among adults aged >=18 years,4.6,4.1,5.2
42121200700,Stroke among adults aged >=18 years,4.6,4.1,5.2
42101024700,Stroke among adults aged >=18 years,4.6,4.1,5.1
42119090102,Stroke among adults aged >=18 years,3.6,3.3,3.9
42101031800,Stroke among adults aged >=18 years,3.3,2.9,3.7
42111020700,Stroke among adults aged >=18 years,3.2,2.9,3.6
42121200600,Stroke among adults aged >=18 years,3.9,3.4,4.4
42125715700,Stroke among adults aged >=18 years,3.6,3.1,4.2
42111021902,Stroke among adults aged >=18 years,4,3.6,4.4
42101980000,Stroke among adults aged >=18 years,0.8,0.7,0.8
42123970400,Stroke among adults aged >=18 years,3.5,3.2,3.9
42101037600,Stroke among adults aged >=18 years,2.2,2,2.5
42125754600,Stroke among adults aged >=18 years,3.6,3.2,4.2
42125742200,Stroke among adults aged >=18 years,3.2,2.8,3.6
42121200400,Stroke among adults aged >=18 years,3.9,3.3,4.6
42101034900,Stroke among adults aged >=18 years,3.2,2.8,3.5
42101016400,Stroke among adults aged >=18 years,4.6,4.1,5.1
42101026400,Stroke among adults aged >=18 years,4.4,3.9,5
42125744200,Stroke among adults aged >=18 years,2.9,2.5,3.2
42101020800,Stroke among adults aged >=18 years,2.3,2.1,2.6
42101034100,Stroke among adults aged >=18 years,2.5,2.2,2.9
42105950400,Stroke among adults aged >=18 years,3.8,3.4,4.1
42103950601,Stroke among adults aged >=18 years,3.2,2.8,3.7
42101034200,Stroke among adults aged >=18 years,4.3,3.5,5.4
42101032600,Stroke among adults aged >=18 years,3.1,2.8,3.6
42101031200,Stroke among adults aged >=18 years,3.3,3,3.7
42101023100,Stroke among adults aged >=18 years,2.1,1.8,2.5
42101033400,Stroke among adults aged >=18 years,4.2,3.5,4.9
42101031401,Stroke among adults aged >=18 years,3.1,2.8,3.5
42101028400,Stroke among adults aged >=18 years,4.8,4.3,5.3
42107003600,Stroke among adults aged >=18 years,2.9,2.6,3.3
42101034400,Stroke among adults aged >=18 years,3.1,2.7,3.7
42123970500,Stroke among adults aged >=18 years,4.1,3.6,4.6
42107003000,Stroke among adults aged >=18 years,2.9,2.6,3.3
42101028000,Stroke among adults aged >=18 years,5.4,4.9,6
42123970700,Stroke among adults aged >=18 years,3.2,2.7,3.7
42125774700,Stroke among adults aged >=18 years,3.8,3.4,4.3
42101031300,Stroke among adults aged >=18 years,3.4,3.1,3.8
36067001000,Stroke among adults aged >=18 years,3.7,3.2,4.2
42107000500,Stroke among adults aged >=18 years,5,4.3,5.7
42103950605,Stroke among adults aged >=18 years,2.4,2.2,2.6
42101017000,Stroke among adults aged >=18 years,3.2,2.9,3.6
42105950500,Stroke among adults aged >=18 years,4.3,3.8,4.7
42115032200,Stroke among adults aged >=18 years,3.9,3.6,4.3
42107002700,Stroke among adults aged >=18 years,3.5,3.1,4
42109070400,Stroke among adults aged >=18 years,3.3,3,3.6
36067001900,Stroke among adults aged >=18 years,3,2.6,3.5
42101016701,Stroke among adults aged >=18 years,5.9,5.2,6.7
42101028500,Stroke among adults aged >=18 years,4.2,3.8,4.7
42101014700,Stroke among adults aged >=18 years,1.9,1.7,2.2
36067002101,Stroke among adults aged >=18 years,3.7,3.3,4.3
42117950100,Stroke among adults aged >=18 years,3.5,3.2,3.8
42101016000,Stroke among adults aged >=18 years,2.2,1.9,2.6
42101030501,Stroke among adults aged >=18 years,3.3,2.9,3.6
42101038000,Stroke among adults aged >=18 years,3.7,3.4,4.1
42101024300,Stroke among adults aged >=18 years,4.1,3.5,4.7
